CourseID,Tittle,Biology,Chemistry,Computer Science,Nursing,Geology,Electronics,Biotechnology,Physics,Microbiology,Agriculture,Horticulture,Nutrition and Dietetics,Zoology,Mathematics,Home Science,Forensic Science,Botany,Mechanical
954,course - 940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
955,course - 941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
956,course - 942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
957,course - 943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
958,course - 944,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
959,course - 945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
960,course - 946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
961,course - 947,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
962,course - 948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,course - 949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
964,course - 950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
965,course - 951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
966,course - 952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
967,course - 953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,course - 954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
969,course - 955,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
970,course - 956,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
971,course - 957,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
972,course - 958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,course - 959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
974,course - 960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
975,course - 961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
976,course - 962,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
977,course - 963,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
978,course - 964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
979,course - 965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
980,course - 966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
981,course - 967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,course - 968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
983,course - 969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
984,course - 970,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
985,course - 971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
986,course - 972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
987,course - 973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
988,course - 974,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
989,course - 975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,course - 976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
991,course - 977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
992,course - 978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
993,course - 979,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
994,course - 980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
995,course - 981,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
996,course - 982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
997,course - 983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
998,course - 984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
999,course - 985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,course - 986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1001,course - 987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1002,course - 988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1003,course - 989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1004,course - 990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,course - 991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,course - 992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1007,course - 993,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1008,course - 994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1009,course - 995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,course - 996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1011,course - 997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,course - 998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1013,course - 999,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1014,course - 1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1015,course - 1001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1016,course - 1002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1017,course - 1003,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1018,course - 1004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,course - 1005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1020,course - 1006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1021,course - 1007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,course - 1008,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,course - 1009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,course - 1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1025,course - 1011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1026,course - 1012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,course - 1013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1028,course - 1014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1029,course - 1015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1030,course - 1016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1031,course - 1017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1032,course - 1018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1033,course - 1019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,course - 1020,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,course - 1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1036,course - 1022,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1037,course - 1023,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1038,course - 1024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1039,course - 1025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1040,course - 1026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,course - 1027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1042,course - 1028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1043,course - 1029,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1044,course - 1030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1045,course - 1031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1046,course - 1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1047,course - 1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,course - 1034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1049,course - 1035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1050,course - 1036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1051,course - 1037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,course - 1038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,course - 1039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1054,course - 1040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1055,course - 1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1056,course - 1042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1057,course - 1043,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1058,course - 1044,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1059,course - 1045,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1060,course - 1046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1061,course - 1047,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1062,course - 1048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,course - 1049,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1064,course - 1050,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1065,course - 1051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1066,course - 1052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1067,course - 1053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,course - 1054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1069,course - 1055,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1071,course - 1056,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1072,course - 1057,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1073,course - 1058,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1074,course - 1059,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1075,course - 1060,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1076,course - 1061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1077,course - 1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1078,course - 1063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1079,course - 1064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1080,course - 1065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1081,course - 1066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1082,course - 1067,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,course - 1068,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1084,course - 1069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,course - 1070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,course - 1071,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1087,course - 1072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,course - 1073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,course - 1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1090,course - 1075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1091,course - 1076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1092,course - 1077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1093,course - 1078,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1094,course - 1079,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,course - 1080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1096,course - 1081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,course - 1082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,course - 1083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1099,course - 1084,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1100,course - 1085,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,course - 1086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1102,course - 1087,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1103,course - 1088,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1104,course - 1089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,course - 1090,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1106,course - 1091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,course - 1092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1108,course - 1093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1109,course - 1094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,course - 1095,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1111,course - 1096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1112,course - 1097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1113,course - 1098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1114,course - 1099,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1115,course - 1100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1116,course - 1101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1117,course - 1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1118,course - 1103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1119,course - 1104,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1120,course - 1105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1121,course - 1106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,course - 1107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,course - 1108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1125,course - 1109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1126,course - 1110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1127,course - 1111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,course - 1112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1129,course - 1113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1130,course - 1114,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1131,course - 1115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1132,course - 1116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1133,course - 1117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1134,course - 1118,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1135,course - 1119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1136,course - 1120,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1137,course - 1121,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1138,course - 1122,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,course - 1123,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1140,course - 1124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1141,course - 1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1142,course - 1126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1143,course - 1127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1144,course - 1128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1145,course - 1129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1146,course - 1130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,course - 1131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,course - 1132,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1149,course - 1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,course - 1134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,course - 1135,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1152,course - 1136,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1153,course - 1137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1154,course - 1138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1155,course - 1139,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1156,course - 1140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1157,course - 1141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1158,course - 1142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1159,course - 1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1160,course - 1144,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1161,course - 1145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1162,course - 1146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1163,course - 1147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1164,course - 1148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,course - 1149,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1166,course - 1150,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1167,course - 1151,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1168,course - 1152,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1169,course - 1153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1170,course - 1154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1171,course - 1155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1172,course - 1156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1173,course - 1157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,course - 1158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1175,course - 1159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1176,course - 1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1177,course - 1161,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1178,course - 1162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,course - 1163,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,course - 1164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,course - 1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,course - 1166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1183,course - 1167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,course - 1168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,course - 1169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1186,course - 1170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1187,course - 1171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,course - 1172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1189,course - 1173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1190,course - 1174,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1191,course - 1175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1192,course - 1176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1193,course - 1177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1194,course - 1178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1195,course - 1179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1196,course - 1180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,course - 1181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,course - 1182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1199,course - 1183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200,course - 1184,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1201,course - 1185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,course - 1186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1203,course - 1187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,course - 1188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1205,course - 1189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,course - 1190,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,course - 1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1208,course - 1192,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,course - 1193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1210,course - 1194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1211,course - 1195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1212,course - 1196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1213,course - 1197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1214,course - 1198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1215,course - 1199,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1216,course - 1200,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1217,course - 1201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1218,course - 1202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1219,course - 1203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,course - 1204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1221,course - 1205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1222,course - 1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1223,course - 1207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1224,course - 1208,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1225,course - 1209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,course - 1210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1227,course - 1211,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1228,course - 1212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1229,course - 1213,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1230,course - 1214,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1231,course - 1215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1232,course - 1216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1233,course - 1217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1234,course - 1218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,course - 1219,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1236,course - 1220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1237,course - 1221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,course - 1222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1239,course - 1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1240,course - 1224,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1241,course - 1225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,course - 1226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1243,course - 1227,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1244,course - 1228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,course - 1229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,course - 1230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,course - 1231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,course - 1232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,course - 1233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1250,course - 1234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1251,course - 1235,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1252,course - 1236,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1253,course - 1237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1254,course - 1238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1255,course - 1239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1256,course - 1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1257,course - 1241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1258,course - 1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1259,course - 1243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1260,course - 1244,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1261,course - 1245,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1262,course - 1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1263,course - 1247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1264,course - 1248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1265,course - 1249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
